player_name,year,team,base_salary,prorated_bonus,,guaranteed_salary,capnumber,cap_percent,cash_paid
Jamarco Jones,2024,Lions,302400,0,,0,386022,0.1%,386022
Russ Yeast,2024,Texans,225000,0,,,117222,0.0%,117222
Tyquan Thornton,2024,Chiefs,225000,0,,0,87500,0.0%,87500
Earnest Brown IV,2024,Cowboys,985000,,,,54722,0.0%,54722
Joe Giles-Harris,2024,Jaguars,985000,,,,109444,0.0%,109444
Brock Hoffman,2024,Cowboys,985000,,,,985000,0.4%,985000
Darrell Baker Jr.,2024,Titans,985000,,,,985000,0.4%,985000
Skylar Thompson,2024,Dolphins,225000,0,,,79722,0.0%,79722
Janarius Robinson,2024,Raiders,985000,0,,,820833,0.3%,820833
Nahshon Wright,2024,Vikings,383400,0,,,420711,0.2%,420711
Shaun Wade,2024,Chargers,302400,,,,184800,0.1%,184800
Teagan Quitoriano,2024,Texans,985000,0,,,556389,0.2%,556389
Nephi Sewell,2024,Saints,985000,,,,726667,0.3%,726667
Julius Chestnut,2024,Titans,985000,,,,985000,0.4%,985000
Chris Rumph II,2024,Chargers,1055000,188385,,,1243385,0.5%,1055000
Raheem Blackshear,2024,Panthers,985000,,,,985000,0.4%,985000
Ronnie Rivers,2024,Rams,985000,,,,985000,0.4%,985000
Nate Landman,2024,Falcons,985000,,,0,985000,0.4%,985000
Rodney Thomas,2024,Colts,985000,23846,,,1008846,0.4%,985000
Myles Adams,2024,Lions,985000,,,,328333,0.1%,328333
Foster Sarell,2024,Chargers,985000,,,,985000,0.4%,985000
Zachary Carter,2024,Raiders,985000,0,,,601944,0.2%,601944
Bailey Zappe,2024,Browns,985000,0,,0,273611,0.1%,273611
Shane Zylstra,2024,Lions,985000,,,,492500,0.2%,492500
Keith Taylor,2024,Chiefs,985000,0,,,601944,0.2%,601944
Dallis Flowers,2024,Buccaneers,225000,0,,0,192222,0.1%,192222
Nicholas Petit-Frere,2024,Titans,1200976,239128,,,1440104,0.6%,1200976
Britain Covey,2024,Eagles,985000,,,,726666,0.3%,726666
Malik Taylor,2024,Jets,1055000,,,,545000,0.2%,545000
Tremayne Anchrum,2024,Texans,383400,0,,,191700,0.1%,191700
Cole Christiansen,2024,Chiefs,225000,,,,239166,0.1%,239166
Mike Brown,2024,Titans,985000,,,,985000,0.4%,985000
Zamir White,2024,Raiders,985000,185981,,,1170981,0.4%,985000
Kristian Wilkerson,2024,Raiders,225000,,,,351666,0.1%,351666
J.J. Russell,2024,Buccaneers,985000,,,,985000,0.4%,985000
Akayleb Evans,2024,Panthers,985000,0,,,328333,0.1%,328333
Jalyn Armour-Davis,2024,Ravens,985000,190081,,,1175081,0.5%,985000
Micheal Clemons,2024,Jets,985000,191024,,,1176024,0.5%,985000
Eyioma Uwazurike,2024,Broncos,915000,191468,,,1106468,0.4%,915000
K.J. Hamler,2024,Bills,302400,0,,0,344211,0.1%,344211
Dane Belton,2024,Giants,985000,196123,,,1181123,0.5%,985000
Damarri Mathis,2024,Broncos,985000,194740,,,1179740,0.5%,985000
Percy Butler,2024,Commanders,985000,197255,,,1182255,0.4%,985000
Max Mitchell,2024,Jets,985000,199007,,,1184007,0.5%,985000
Nick Leverett,2024,Cardinals,1055000,,,,58611,0.0%,58611
Daniel Bellinger,2024,Giants,985000,198278,,,1183278,0.5%,985000
Daniel Faalele,2024,Ravens,985000,200085,,,1185085,0.5%,985000
Coby Bryant,2024,Seahawks,985000,201952,,,1186952,0.5%,985000
Monty Rice,2024,Patriots,1055000,0,,,58611,0.0%,58611
Jay Ward,2024,Vikings,915000,163386,,,1078386,0.4%,915000
Dameon Pierce,2024,Texans,985000,203858,,,1188858,0.5%,985000
Demone Harris,2024,Falcons,1125000,,,,328333,0.1%,375000
Nick Herbig,2024,Steelers,915000,168231,,,1083231,0.4%,915000
Tyler Scott,2024,Bears,915000,165862,,,1080862,0.4%,915000
Charlie Jones,2024,Bengals,915000,169694,,,1084694,0.4%,915000
Cade Otton,2024,Buccaneers,985000,208485,,,1193485,0.5%,985000
Tyler Lacy,2024,Jaguars,915000,171780,,,1086780,0.4%,915000
Stetson Bennett,2024,Rams,795000,174783,,,969783,0.4%,795000
Sione Vaki,2024,Lions,795000,132177,,,927177,0.4%,1323708
Jake Haener,2024,Saints,915000,161520,,,1076520,0.4%,915000
Jaden Hicks,2024,Chiefs,795000,132177,,,927177,0.4%,1323708
Isaiah McGuire,2024,Browns,915000,177982,,,1092982,0.4%,915000
Braelon Allen,2024,Jets,795000,132177,,,927177,0.4%,1323708
Tavius Robinson,2024,Ravens,915000,180141,,,1095141,0.4%,915000
Jacob Cowing,2024,49ers,795000,132177,,,927177,0.3%,1323708
Jon Gaines,2024,Cardinals,795000,183060,,,978060,0.4%,795000
Derius Davis,2024,Chargers,915000,177982,,,1092982,0.4%,915000
Ventrell Miller,2024,Jaguars,795000,184234,,,979234,0.4%,795000
Michael Pratt,2024,Buccaneers,225000,0,,,288334,0.1%,288334
Brett Toth,2024,Eagles,1125000,0,,0,0,0.0%,0
Matt Orzech,2024,Packers,1125000,,,,687500,0.3%,687500
Carter Warren,2024,Jets,915000,186080,,,1101080,0.4%,915000
Velus Jones Jr.,2024,Panthers,985000,0,,,218889,0.1%,218889
Chamarri Conner,2024,Chiefs,915000,187841,,,1102841,0.4%,915000
Quintin Morris,2024,Bills,985000,0,,0,985000,0.4%,985000
Matt Hennessy,2024,49ers,1055000,37500,,0,154722,0.1%,117222
Nick Muse,2024,Eagles,225000,0,,,0,0.0%,0
Sidy Sow,2024,Patriots,915000,191029,,,1106029,0.4%,915000
Roschon Johnson,2024,Bears,915000,192172,,,1107172,0.4%,915000
Colby Wooden,2024,Packers,915000,191982,,,1106982,0.4%,915000
Chandler Zavala,2024,Panthers,915000,192934,,,1107934,0.4%,915000
Clark Phillips III,2024,Falcons,915000,193383,,,1108383,0.4%,915000
Tony Fields II,2024,Rams,360000,0,,,200000,0.1%,200000
Quintez Cephus,2024,Rams,302400,0,,,268800,0.1%,268800
Dakoda Shepley,2024,Cowboys,225000,,,,351666,0.1%,351666
Adetomiwa Adebawore,2024,Colts,915000,199228,,,1114228,0.4%,915000
Dawand Jones,2024,Browns,915000,198084,,,949751,0.3%,751667
Anthony Bradford,2024,Seahawks,915000,200997,,,1115997,0.4%,915000
Dylan Horton,2024,Texans,915000,200261,,,1021928,0.4%,821667
Mike White,2024,Bills,1125000,0,,0,54722,0.0%,62500
Jake Andrews,2024,Patriots,915000,202086,,,697086,0.3%,495000
Blake Freeland,2024,Colts,915000,203972,,,1118972,0.4%,915000
Kelee Ringo,2024,Eagles,915000,205232,,,1120232,0.4%,915000
Jakorian Bennett,2024,Raiders,915000,205897,,,980897,0.4%,775000
Donald Parham,2024,Broncos,383400,0,,,383400,0.1%,383400
Kristian Welch,2024,Ravens,1125000,,,,383056,0.2%,437500
Miles Boykin,2024,Seahawks,302400,0,,,268800,0.1%,268800
Gardner Minshew,2024,Raiders,5840000,1500000,,5840000,8000000,3.1%,12320000
Ben Cleveland,2024,Ravens,1284000,216460,,,1500460,0.6%,1284000
Rock Ya-Sin,2024,49ers,1125000,71250,,0,1056250,0.4%,1196250
Khalid Kareem,2024,Falcons,302400,0,,,378244,0.1%,393800
Troy Reeder,2024,Rams,1125000,0,,75000,700833,0.3%,785833
Tyler Hall,2024,Seahawks,302400,,,,16800,0.0%,16800
Keith Kirkwood,2024,Ravens,383400,0,,,383400,0.2%,383400
Diontae Johnson,2024,Ravens,1125000,0,,0,0,0.0%,0
Trayveon Williams,2024,Bengals,1125000,0,,,985000,0.4%,1125000
Andre James,2024,Raiders,4000000,1716666,,4000000,6296666,2.4%,9640000
Amani Oruwariye,2024,Cowboys,1125000,0,,,421111,0.2%,471667
Carlos Basham Jr.,2024,Giants,302400,0,,0,264533,0.1%,268422
Bryce Hall,2024,Buccaneers,1125000,0,,,985000,0.4%,1125000
Russell Gage,2024,49ers,302400,0,,0,151200,0.1%,151200
Jonathan Harris,2024,Vikings,302400,,,,33600,0.0%,33600
Josiah Deguara,2024,Jaguars,1125000,0,,,820833,0.3%,937500
Greg Joseph,2024,Jets,1125000,0,,0,54722,0.0%,62500
James Proche,2024,Browns,1125000,0,,,109444,0.0%,125000
Devin White,2024,Texans,1125000,0,,0,687500,0.3%,687500
Steven Sims,2024,Ravens,1125000,0,,,134444,0.1%,134444
David Long,2024,Colts,1125000,0,,,711389,0.3%,812500
Tyre Phillips,2024,Giants,302400,0,,,193444,0.1%,209000
Jay Tufele,2024,Bengals,1055000,0,,,1055000,0.4%,1055000
Quez Watkins,2024,Steelers,383400,0,,,383400,0.1%,383400
Trent Taylor,2024,49ers,302400,0,,,340322,0.1%,348100
Kevon Seymour,2024,Commanders,302400,0,,,281766,0.1%,319266
Zayne Anderson,2024,Packers,1055000,,,,1055000,0.4%,1055000
Caleb Johnson,2024,Jaguars,1055000,250000,,200000,1350000,0.5%,1350000
Jonathan Ward,2024,Steelers,383400,,,,85200,0.0%,85200
Trey Sermon,2024,Colts,1055000,0,,,1055000,0.4%,1055000
Brandon Parker,2024,Falcons,1125000,0,,0,930278,0.4%,1062500
Logan Woodside,2024,Bengals,302400,,,,33600,0.0%,33600
Larrell Murchison,2024,Rams,1125000,50000,,0,570000,0.2%,620000
Cedrick Wilson Jr.,2024,Saints,1350000,500000,,1350000,1850000,0.7%,2850000
Hakeem Adeniji,2024,Browns,1125000,0,,,520000,0.2%,570000
Dennis Daley,2024,Jaguars,302400,0,,0,151200,0.1%,151200
Matthew Wright,2024,Titans,225000,,,,58611,0.0%,58611
Brenden Jaimes,2024,Chargers,1055000,79449,,,1134449,0.4%,1055000
Josh Woods,2024,Falcons,1125000,0,,0,109444,0.0%,125000
Jackson Carman,2024,Dolphins,1055000,0,,0,293056,0.1%,293056
Sam Mustipher,2024,Chargers,1125000,,,,547222,0.2%,625000
Olisaemeka Udoh,2024,Saints,1750000,250000,,1750000,2000000,0.8%,2000000
Andre Dillard,2024,Packers,1125000,0,,0,1125000,0.4%,1125000
Patrick Taylor,2024,49ers,1055000,0,,0,293056,0.1%,293056
Salvon Ahmed,2024,Colts,302400,0,,0,201600,0.1%,201600
Matt Dickerson,2024,Dolphins,1125000,0,,0,218889,0.1%,250000
Albert Okwuegbunam,2024,Colts,302400,0,,,50400,0.0%,50400
Bobby Price,2024,Commanders,302400,,,,378244,0.1%,393800
Nik Needham,2024,Dolphins,383400,0,,0,483666,0.2%,507000
Jalen Davis,2024,Bengals,383400,0,,,450244,0.2%,465800
Sean McKeon,2024,Colts,383400,0,,0,383400,0.1%,383400
Collin Johnson,2024,Bears,1055000,0,,,410278,0.2%,410278
Zach Triner,2024,Dolphins,302400,0,,,214566,0.1%,237900
Tarvarius Moore,2024,Bears,1125000,0,,,492500,0.2%,562500
Chandler Brewer,2024,Titans,302400,,,,172322,0.1%,180100
Darius Harris,2024,Cowboys,1125000,0,,0,109444,0.0%,125000
Will Grier,2024,Cowboys,1125000,0,,,54722,0.0%,62500
Dan Chisena,2024,Panthers,1055000,0,,0,175833,0.1%,175833
Joshua Miles,2024,Giants,302400,0,,,172322,0.1%,180100
Anthony Pittman,2024,Lions,1055000,,,,175833,0.1%,175833
Rashad Weaver,2024,Rams,302400,0,,,50400,0.0%,50400
Calvin Throckmorton,2024,Broncos,302400,,,,100800,0.0%,100800
Curtis Robinson,2024,49ers,1055000,,,,630000,0.2%,630000
Donovan Peoples-Jones,2024,Lions,302400,0,,,302400,0.1%,302400
James Lynch,2024,Titans,1055000,0,,,996389,0.4%,996389
Kendall Sheffield,2024,Jets,1125000,0,,,218889,0.1%,250000
Anthony Miller,2024,Ravens,383400,0,,0,450244,0.2%,465800
John Wolford,2024,Jaguars,302400,0,,,84000,0.0%,84000
Clyde Edwards-Helaire,2024,Saints,324000,0,,0,98500,0.0%,98500
Parry Nickerson,2024,Eagles,302400,0,,,201600,0.1%,201600
Jared Wiley,2024,Chiefs,795000,172155,,,786599,0.3%,1303064
Joe Bachie,2024,Bengals,1125000,75000,,,1031667,0.4%,1151667
Isaac Guerendo,2024,49ers,795000,176132,,,971132,0.3%,1499528
T.J. Tampa,2024,Ravens,795000,174614,,,825170,0.3%,1349012
Ray Davis,2024,Bills,795000,178297,,,973297,0.4%,1508188
Nick Saldiveri,2024,Saints,978000,210570,,,1071903,0.4%,861333
Will Shipley,2024,Eagles,795000,179241,,,974241,0.4%,1511964
Giovanni Manu,2024,Lions,795000,181414,,,976414,0.4%,1520656
Bucky Irving,2024,Buccaneers,795000,182888,,,977888,0.4%,1526552
Michael Carter,2024,Cardinals,1055000,50000,,,108611,0.0%,158611
Malik Mustapha,2024,49ers,795000,184734,,,979734,0.3%,1533936
Darnay Holmes,2024,Raiders,1125000,0,,,985000,0.4%,1125000
Tory Taylor,2024,Bears,795000,186975,,,981975,0.4%,1542900
Cade Stover,2024,Texans,795000,184734,,,979734,0.4%,1533936
Terrace Marshall Jr.,2024,Raiders,1055000,0,,0,351667,0.1%,351667
Brett Rypien,2024,Vikings,302400,,,,0,0.0%,0
Jake Curhan,2024,Bears,1055000,0,,,468889,0.2%,468889
A.J. Barner,2024,Seahawks,795000,188777,,,983777,0.4%,1550108
Tanor Bortolini,2024,Colts,795000,194968,,,989968,0.4%,1574872
Jaylen Wright,2024,Dolphins,795000,190005,,,985005,0.4%,1555020
Mason McCormick,2024,Steelers,795000,191224,,,986224,0.4%,1559896
K.J. Osborn,2024,Commanders,1180000,0,,262222,382222,0.1%,306928
Tyrice Knight,2024,Seahawks,795000,193140,,,988140,0.4%,1567560
Harrison Bryant,2024,Raiders,1378000,1500000,,1378000,3375000,1.3%,3170000
Tommy Togiai,2024,Texans,1055000,50000,,,401667,0.2%,451667
Jake Hummel,2024,Rams,985000,1668,,,986668,0.4%,985000
Erick All,2024,Bengals,795000,198276,,,830776,0.3%,1425604
Kendrick Green,2024,Texans,1324878,0,,,1324878,0.5%,1324878
Javon Foster,2024,Jaguars,795000,199266,,,994266,0.4%,1592064
Jordan Jefferson,2024,Jaguars,795000,195769,,,990769,0.4%,1578076
Devontez Walker,2024,Ravens,795000,199463,,,994463,0.4%,1592852
Jaylon Jones,2024,Bears,985000,834,,,985834,0.4%,985000
Evan Williams,2024,Packers,795000,200720,,,995720,0.4%,1597880
Javon Baker,2024,Patriots,795000,204149,,,999149,0.4%,1611596
Kyle Peko,2024,Lions,1210000,,,,620278,0.2%,716667
Jordan Phillips,2024,Bills,1210000,0,,0,605000,0.2%,605000
Decamerion Richardson,2024,Raiders,795000,200254,,,995254,0.4%,1596016
Darrynton Evans,2024,Bears,1055000,0,,,175833,0.1%,175833
DeShawn Williams,2024,Panthers,1210000,0,,0,54722,0.0%,67222
Theo Johnson,2024,Giants,795000,207859,,,912581,0.4%,1536158
Laviska Shenault,2024,Chargers,383400,0,,0,147700,0.1%,147700
Cedric Gray,2024,Titans,795000,208623,,,859179,0.3%,1485048
Brandon Dorlus,2024,Falcons,795000,205599,,,1000599,0.4%,1617396
Justin Eboigbe,2024,Chargers,795000,209753,,,1004753,0.4%,1634012
Dadrion Taylor-Demerson,2024,Cardinals,795000,211711,,,1006711,0.4%,1641844
Jonah Williams,2024,Lions,1055000,,,,351667,0.1%,351667
Layden Robinson,2024,Patriots,795000,213018,,,1008018,0.4%,1647072
Troy Franklin,2024,Broncos,795000,213709,,,1008709,0.4%,1649836
Lil'Jordan Humphrey,2024,Broncos,1125000,0,,,875556,0.3%,1000000
Avery Williams,2024,Falcons,1055000,60038,,0,1115038,0.4%,1055000
Christian Kuntz,2024,Steelers,1055000,108333,,,1163333,0.5%,1380000
Tanner Hudson,2024,Bengals,1125000,167500,,,1152500,0.4%,1292500
Jeremiah Pharms,2024,Patriots,915000,0,,0,915000,0.3%,915000
Deon Bush,2024,Chiefs,383400,0,,0,450244,0.2%,475244
Irv Smith Jr.,2024,Texans,1125000,0,,0,164167,0.1%,187500
David Bell,2024,Browns,1113628,0,,,1051760,0.4%,1051760
Carlos Watkins,2024,Cowboys,1125000,0,,,875556,0.3%,1000000
Robert Tonyan,2024,Chiefs,302400,0,,0,33600,0.0%,33600
Bobby Hart,2024,Commanders,302400,0,,0,168000,0.1%,168000
Eddie Goldman,2024,Falcons,1210000,0,,0,985000,0.4%,1210000
Zeke Turner,2024,Lions,1125000,0,,0,437778,0.2%,500000
Ahkello Witherspoon,2024,Rams,1210000,0,,0,601944,0.2%,739444
Chris Moore,2024,Commanders,302400,0,,0,33600,0.0%,33600
Laquon Treadwell,2024,Colts,383400,0,,0,450244,0.2%,475244
Tim Boyle,2024,Giants,1125000,0,,0,218889,0.1%,250000
Chidobe Awuzie,2024,Titans,3990000,2500000,,3990000,6940000,2.7%,11730000
Deion Jones,2024,Buccaneers,302400,0,,0,105122,0.0%,117622
Brian Robinson Jr.,2024,Commanders,1163628,212255,,,1375883,0.5%,1163628
Corey Levin,2024,Titans,1125000,0,,,437778,0.2%,500000
Channing Tindall,2024,Dolphins,1163628,212255,,,1375883,0.5%,1163628
Spencer Shrader,2024,Chiefs,795000,0,,0,263055,0.1%,263055
Jeremy Ruckert,2024,Jets,1163628,212255,,,1375883,0.5%,1163628
Adam Gotsis,2024,Buccaneers,302400,0,,0,0,0.0%,0
Ja'Tavion Sanders,2024,Panthers,795000,218559,,,1013559,0.4%,1669236
Leo Chenal,2024,Chiefs,1113628,212255,,,1375883,0.5%,1163628
Nick Cross,2024,Colts,1165512,216025,,,1381537,0.5%,1165512
Cameron Sample,2024,Bengals,1055000,197037,,,1252037,0.5%,1055000
D'Wayne Eskridge,2024,Dolphins,1055000,0,,0,644722,0.3%,644722
Kyle Allen,2024,Steelers,1125000,167500,,0,1152500,0.4%,1292500
Ross Matiscik,2024,Jaguars,1125000,110000,,0,1285000,0.5%,1175000
Ty Summers,2024,Giants,1125000,0,,,820833,0.3%,937500
Patrick Johnson,2024,Giants,1055000,0,,,937778,0.4%,937778
Jacob Bobenmoyer,2024,Raiders,1125000,,,0,1125000,0.4%,1125000
Ugochukwu Amadi,2024,Saints,1125000,0,,,601944,0.2%,687500
Rachaad White,2024,Buccaneers,1171364,227727,,,1399091,0.6%,1171364
Dylan Parham,2024,Raiders,1171494,227987,,,1399481,0.5%,1171494
Cameron Thomas,2024,Browns,1172668,0,,,390889,0.1%,390889
Sean Rhyan,2024,Packers,1130714,207559,,,1378273,0.5%,1170714
Jalen Tolbert,2024,Cowboys,1171884,228767,,,1400651,0.5%,1171884
Malik Willis,2024,Packers,985000,0,,,985000,0.4%,985000
James Pierre,2024,Steelers,1125000,0,,,820833,0.3%,937500
Marcus Jones,2024,Patriots,1175632,236264,,,1411896,0.5%,1175632
Joey Slye,2024,Patriots,1125000,0,,0,1127500,0.4%,1267500
Jack Gibbens,2024,Titans,985000,0,,0,985000,0.4%,985000
DeMarvin Leal,2024,Steelers,1176536,238072,,,1414608,0.6%,1176536
Shemar Jean-Charles,2024,Saints,1055000,0,,,586111,0.2%,586111
Nakobe Dean,2024,Eagles,1178150,241298,,,1419448,0.5%,1178150
DeAngelo Malone,2024,Falcons,1180416,245833,,,1426249,0.5%,1180416
Cordale Flott,2024,Giants,1131532,248062,,,1429594,0.6%,1181532
Greg Dulcich,2024,Giants,1183104,0,,,394368,0.2%,394368
Nick McCloud,2024,49ers,1055000,0,,,351667,0.1%,351667
Blake Hance,2024,Jaguars,1657080,0,,0,920600,0.3%,920600
Alex Wright,2024,Browns,1136234,257468,,,1443702,0.5%,1186234
Craig Reynolds,2024,Lions,1125000,,,,985000,0.4%,1125000
Jake Moody,2024,49ers,941095,214378,,,1205473,0.4%,991095
Bernhard Raimann,2024,Colts,1186996,258993,,,1445989,0.6%,1186996
Tre Tucker,2024,Raiders,991095,214378,,,1205473,0.5%,991095
Sheldon Day,2024,Commanders,1210000,0,,,656667,0.2%,806667
Brodric Martin,2024,Lions,991095,214378,,,1205473,0.5%,991095
Jordan Battle,2024,Bengals,992046,218185,,,1210231,0.5%,992046
Michael Wilson,2024,Cardinals,992703,220811,,,1213514,0.4%,992703
Jordan Fuller,2024,Panthers,1125000,1930000,,1125000,3250000,1.3%,3250000
Travis Jones,2024,Ravens,1187424,259847,,,1447271,0.6%,1187424
Christian Harris,2024,Texans,1191206,267410,,,1458616,0.6%,1191206
Mekhi Blackmon,2024,Vikings,991095,214378,,,1205473,0.5%,991095
Myles Bryant,2024,Texans,1125000,0,,0,375000,0.1%,375000
Ben Bartch,2024,49ers,1125000,0,,0,985000,0.3%,1125000
Neville Gallimore,2024,Rams,1125000,0,,0,1125000,0.4%,1125000
Sam Ehlinger,2024,Colts,1055000,32676,,0,1087676,0.4%,1055000
Chukwuma Okorafor,2024,Patriots,1125000,2000000,,1125000,3000000,1.1%,2360000
Jalen Reagor,2024,Chargers,1125000,0,,0,389167,0.1%,439167
Kindle Vildor,2024,Lions,1125000,167500,,0,1152500,0.4%,1292500
Dante Pettis,2024,Saints,1125000,0,,0,273611,0.1%,312500
Scott Daly,2024,Bears,1055000,0,,,996389,0.4%,996389
Max Scharping,2024,Steelers,1125000,0,,0,766111,0.3%,875000
Mike Edwards,2024,Buccaneers,1125000,0,,0,500000,0.2%,500000
Jack Stoll,2024,Dolphins,1055000,0,,0,468889,0.2%,468889
Stone Forsythe,2024,Seahawks,1055000,41656,,,1096656,0.4%,1055000
Darrick Forrest,2024,Commanders,3116000,77769,,,3193769,1.2%,3116000
Miles Sanders,2024,Panthers,4020000,1475000,,6020000,7695000,3.0%,6220000
A.J. Dillon,2024,Packers,2575000,167500,,0,1292500,0.5%,2742500
Ihmir Smith-Marsette,2024,Giants,1055000,0,,,996389,0.4%,996389
Michael Deiter,2024,Commanders,1125000,320000,,0,1835000,0.7%,1800000
Jamin Davis,2024,Jets,1055000,0,,0,58611,0.0%,58611
Julian Okwara,2024,Cardinals,1125000,0,,0,930278,0.3%,1062500
Byron Cowart,2024,Bears,1125000,0,,,766111,0.3%,875000
Kevin King,2024,Falcons,1125000,0,,0,656667,0.3%,750000
Andrew Beck,2024,Texans,383400,0,,0,169000,0.1%,169000
Sam Franklin,2024,Panthers,2575000,0,,1125000,1125000,0.4%,2575000
Devin Duvernay,2024,Jaguars,1250000,0,,1250000,2382353,0.9%,4982353
Fred Johnson,2024,Eagles,1125000,100000,,0,1225000,0.5%,1125000
Casey Toohill,2024,Bills,302400,0,,,50400,0.0%,50400
Easton Stick,2024,Chargers,2500000,167500,,1250000,1292500,0.5%,2667500
Jalyn Holmes,2024,Commanders,1125000,0,,0,656667,0.2%,750000
Isaiah Simmons,2024,Giants,1275000,300000,,1125000,2000000,0.8%,2000000
"Willie Gay, Jr.",2024,Saints,1800000,1200000,,1800000,3000000,1.2%,3000000
Victor Dimukeje,2024,Cardinals,1055000,40465,,,1095465,0.4%,1055000
Parris Campbell,2024,Eagles,1125000,0,,0,0,0.0%,0
Tyler Johnson,2024,Rams,1055000,75000,,0,1130000,0.4%,1130000
Marlon Tuipulotu,2024,Chiefs,1055000,0,,,1055000,0.4%,1055000
Kentavius Street,2024,Falcons,1125000,300000,,,1685000,0.6%,1685000
Iosua Opeta,2024,Buccaneers,1125000,0,,650000,1375000,0.5%,1375000
Scott Miller,2024,Steelers,1125000,0,,,1152500,0.4%,1253088
Dane Jackson,2024,Panthers,1125000,1500000,,1125000,2650000,1.0%,3940000
Aaron Stinnie,2024,Giants,1125000,100000,,0,1152500,0.4%,1290000
Nick Scott,2024,Panthers,1125000,167500,,570000,1152500,0.4%,1292500
Demetrius Flannigan-Fowles,2024,49ers,1767500,167500,,1767500,1292500,0.4%,1935000
K.J. Britt,2024,Buccaneers,1055000,66574,,0,1121574,0.4%,1055000
Nate Herbig,2024,Steelers,4000000,1460000,,0,5460000,2.1%,4000000
Tony Brown,2024,Browns,1125000,0,,0,453056,0.2%,504167
Corey Ballentine,2024,Packers,1280000,500000,,0,2061175,0.8%,2011765
Khalil Herbert,2024,Bengals,1055000,0,,0,527500,0.2%,527500
Kenny Yeboah,2024,Jets,1055000,255000,,0,1095980,0.4%,1130098
Alexander Mattison,2024,Raiders,1125000,525000,,1125000,1984000,0.8%,2077000
Andrew DePaola,2024,Vikings,1210000,116666,,0,1341666,0.5%,1225000
Jeremy McNichols,2024,Commanders,1125000,0,,0,985000,0.4%,1125000
Dorian Williams,2024,Bills,964673,228692,,,1223365,0.5%,994673
Royce Newman,2024,Buccaneers,1250000,0,,,2250000,0.9%,1967647
DeMarvion Overshown,2024,Cowboys,995001,230004,,,1225005,0.5%,995001
Darnell Washington,2024,Steelers,993360,223438,,,1216798,0.5%,993360
Wanya Morris,2024,Chiefs,994016,226064,,,1220080,0.5%,994016
Jelani Woods,2024,Colts,1193408,271815,,,1465223,0.6%,1193408
Tank Bigsby,2024,Jaguars,945133,230530,,,1225663,0.5%,995133
Ji'Ayir Brown,2024,49ers,945264,231055,,,1226319,0.4%,995264
Kobie Turner,2024,Rams,995067,230267,,,1225334,0.5%,995067
Abraham Lucas,2024,Seahawks,1195152,275304,,,1470456,0.6%,1195152
Stone Smartt,2024,Chargers,985000,1668,,,986668,0.4%,985000
Trenton Simpson,2024,Ravens,995659,232637,,,1228296,0.5%,995659
Matt Pryor,2024,Bears,1125000,50000,,0,1035000,0.4%,1175000
Pharaoh Brown,2024,Seahawks,1440000,1250000,,1440000,3200000,1.2%,3140000
Daiyan Henley,2024,Chargers,996383,235532,,,1231915,0.5%,996383
Devon Achane,2024,Dolphins,997157,238627,,,1235784,0.5%,997157
Artie Burns,2024,Seahawks,1210000,0,,0,54722,0.0%,67222
Riley Moss,2024,Broncos,997613,240453,,,1238066,0.5%,997613
YaYa Diaby,2024,Buccaneers,998428,243711,,,1242139,0.5%,998428
Martin Emerson,2024,Browns,1152390,289780,,,1492170,0.5%,1202390
D'Anthony Bell,2024,Browns,985000,2500,,0,987500,0.3%,985000
Chad Muma,2024,Jaguars,1148284,281566,,,1479850,0.6%,1198284
Tyjae Spears,2024,Titans,999573,248291,,,1247864,0.5%,999573
D.J. Johnson,2024,Panthers,1000136,250543,,,1250679,0.5%,1000136
Joshua Ezeudu,2024,Giants,1203684,292368,,,1496052,0.6%,1203684
Brian Asamoah,2024,Vikings,1203804,292608,,,1496412,0.6%,1203804
Josh Downs,2024,Colts,1000930,253719,,,1254649,0.5%,1000930
Quinton Jefferson,2024,Bills,1210000,160000,,0,765000,0.3%,765000
Tucker Kraft,2024,Packers,951724,256897,,,1258621,0.5%,1001724
William Gholston,2024,Buccaneers,1210000,0,,985000,1152500,0.5%,1377500
Byron Young,2024,Rams,1002511,260043,,,1262554,0.5%,1002511
Tony Jefferson,2024,Chargers,1210000,0,,0,328333,0.1%,403333
Brent Urban,2024,Ravens,1210000,25000,,0,1152500,0.5%,1343971
Marte Mapu,2024,Patriots,1002896,261583,,,1264479,0.5%,1002896
Mitchell Fraboni,2024,Broncos,985000,0,,0,985000,0.4%,985000
McKinnley Jackson,2024,Bengals,795000,222511,,,945289,0.4%,1612822
Luke McCaffrey,2024,Commanders,795000,222511,,,1017511,0.4%,1685044
Zach Harrison,2024,Falcons,1003111,262445,,,1265556,0.5%,1003111
Kamren Kinchens,2024,Rams,795000,222511,,,1017511,0.4%,1685044
Payton Wilson,2024,Steelers,795000,222511,,,1017511,0.4%,1685044
Zachary Thomas,2024,Texans,985000,0,,,466667,0.2%,466667
Austin Schlottmann,2024,Giants,1125000,250000,,,1375000,0.5%,1625000
Jarrian Jones,2024,Jaguars,795000,222511,,,1017511,0.4%,1685044
Kayode Awosika,2024,Lions,985000,,,0,985000,0.4%,985000
Josh Harris,2024,Chargers,1210000,200000,,50000,1460000,0.6%,1260000
Garrett Williams,2024,Cardinals,1006133,274533,,,1280666,0.5%,1006133
Cedric Tillman,2024,Browns,952521,270084,,,1275105,0.4%,1005021
